OBJECTID,XID,CALENDAR_YEAR,CRASH_NUMBER,CASE_NUMBER,INVSTGT_AGCY_CD,AGENCY_TYPE_TXT,DOT_GEOG_DIST_CD,DOT_CNTY_CD,COUNTY_TXT,CRASH_DATE,CRASH_TIME,DAYOWEEK,WEEKDAY_TXT,DHSMV_CTY_CD,DHSCNTYCTY,IN_TOWN_FLAG,ON_ROADWAY_NAME,INT_ROADWAY_NAME,REFDISTANCE_MI,REFDIRECT,OFFICER_LATITUDE,OFFICER_LONGITUDE,SAFETYLAT,SAFETYLON,ROADWAYID,LOCMP,NEAREST_NODE_FROM_CRASH,STATE_ROAD_NUMBER,US_ROAD_NUMBER,ACCSIDRD,ACCLANE,TRAVDIR,CRRATECD,DHSRDSYS,JCT_CD,FRST_HARM_LOC_CD,INTCT_TYP_CD,TYPESHLD,SKID_NUMBER,SKID_TEST_DATE,FUNCLASS,RCI_SURFACE_WIDTH_FT,RCI_SHOULDER_TYPE_1,RCI_SHOULDER_TYPE_1_TXT,RCI_SHOULDER_WIDTH_1_FT,RCI_SHOULDER_TYPE_2,RCI_SHOULDER_TYPE_2_TXT,RCI_SHOULDER_WIDTH_2_FT,RCI_SHOULDER_TYPE_3,RCI_SHOULDER_TYPE_3_TXT,RCI_SHOULDER_WIDTH_3_FT,RCI_MEDIAN_WIDTH_FT,AVERAGE_DAILY_TRAFFIC,AADT_SOURCE,RCI_AVG_PERC_TRUCK_TRAFF,RCI_HORIZ_CURVE_CD,SPEED_LIMIT,INJSEVER,CARSTACD,ALCINVCD,SITELOCA,LGHT_COND_CD,EVNT_WTHR_COND_CD,RD_SRFC_COND_CD,RDWY_GRDE_CD,RDWY_ALIGN_CD,TRAF_WAY_CD,V1_TRAF_WAY_CD,V1_TRAF_WAY_CD_TXT,V2_TRAF_WAY_CD,V2_TRAF_WAY_CD_TXT,V1TRAFCTL,V1TRAFCTL_TXT,V2TRAFCTL,V2TRAFCTL_TXT,TRAFFIC_CONTROL_MC,CNTOFLANES,ROADCOND1,ROADCOND1_TXT,ROADCOND2,ROADCOND2_TXT,ROADCOND3,ROADCOND3_TXT,ROAD_CONDITION_MC,ENVIRNMT1,ENVIRNMT1_TXT,ENVIRNMT2,ENVIRNMT2_TXT,ENVIRNMT3,ENVIRNMT3_TXT,ENVIRONMENT_CONDITION_MC,MOST_HARM_EVNT_CD,IMPCT_TYP_CD,VHCL_MOVE_CD,D1_FRST_DR_ACTN_CD,D1_FRST_DR_ACTN_CD_TXT,D2_FRST_DR_ACTN_CD,D2_FRST_DR_ACTN_CD_TXT,DRIVER_ACTION_MC,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,SCHL_BUS_REL_CD,NUMBER_OF_INJURED,NUMBER_OF_KILLED,NUMBER_OF_SERIOUS_INJURIES,NUMBER_OF_PEDESTRIANS,TOTAL_DRIVERS,NUMBER_OF_BICYCLISTS,NUMBER_OF_VEHICLES,TOTAL_PERSONS,WRONGWAY_IND,WORKZONE_IND,COMMERCIAL_VEHICLE_IND,INTERSECTION_IND,LANE_DEPARTURE_IND,CRASH_CLASS_IND_MC,SPEEDING_IND,AGGRESSIVE_DRIVING_IND,IMPAIRED_DRIVER_IND,IMPAIRED_PEDESTRIAN_IND,IMPAIRED_BICYCLIST_IND,DISTRACTED_DRIVER_IND,DRIVER_PEDEST_CONDIT_IND_MC,SPEEDING_AGGRESSIVE_IND,PEDESTRIAN_RELATED_IND,BICYCLIST_RELATED_IND,PEDESTRIAN_BICYCLIST_IND,MOTORCYCLE_INVOLVED_IND,NO_BELT_IND,NO_BELT_AGE_1_4_IND,NO_BELT_AGE_5_12_IND,NO_BELT_AGE_13_17_IND,AGE_TEEN_IND,AGE_65_PLUS_IND,AGE_65_69_IND,AGE_70_74_IND,AGE_75_79_IND,AGE_80_PLUS_IND,LINK_ID,CRSH_REF_NODE_ID,CRSH_XTMREF_NOD_ID,DSTNC_TOXTRNOD_NUM,CRSH_XTRREFNODB_ID,DST_TOXTRMNODB_NUM,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ARBM_ROADSIDE,GEO_URBAN_RURAL_IND,MAP_SOURCE,EXTRACT_DATE,ARBM_ROAD_STATUS
3317218,2022248939780,2022,248939780,FHP22ON0161339,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1648684800000,2020,04,THURSDAY,0900,2700,N,US 98,CR 721,0.002,E,27.362342,-81.0539745,27.3622601,-81.0541519,09110000,24.234,00068,SR 700,US 98,L,L,N,17,02,03,01,01,01,35,1616976000000,04,12.0,01,PAVED,5.0,03,LAWN,6.0,,,0.0,12.0,3600.0,RCI,24.8,6D0000,60.0,5,31,3,03,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",06,STOP SIGN,01,NO CONTROLS,"06, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,13,RAN STOP SIGN,01,NO CONTRIBUTING ACTION,"13, 01",00,00,00,00,01,4,1,3,0,2,0,2,5,N,N,N,Y,N,"00, 00, 03, 00",N,N,Y,N,N,Y,"00, 02, 00, 04",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.362262583,-81.054150689,494644.751856,3026561.354157,C,,ARBM15Q1R2,1686452483000,
3317219,2022248939790,2022,248939790,FHP22ON0168948,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1649030400000,1845,01,MONDAY,0900,2700,N,US 27,SR 70,0.436,N,27.2144607,-81.3285439,27.2146673,-81.3285486,09010000,12.6,00010,SR 25,US 27,R,2,N,26,02,01,01,01,01,36,1578268800000,04,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,40.0,9400.0,RCI,35.1,,60.0,4,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,1,0,1,0,2,0,2,2,N,N,Y,N,N,"00, 02, 00, 00",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.214552669,-81.328546948,467465.139957,3010241.946887,R,,ARBM15Q1R2,1686452483000,
3317221,2022248939830,2022,248939830,FHP22ON0180164,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1649548800000,2213,07,SUNDAY,0900,2700,N,US 27,DAVIS CITRUS RD,0.246,S,27.5479904,-81.5070644,27.5480425,-81.5071028,09030000,10.877,00871,SR 25,US 27,R,2,N,33,02,01,01,01,01,35,1553558400000,14,36.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,30.0,33500.0,RCI,8.2,,55.0,4,31,0,01,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,4,0,1,0,2,0,2,4,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.548046507,-81.507079606,449935.811881,3047241.269124,R,,ARBM15Q1R2,1686452483000,
3318831,2022895828630,2022,895828630,FHP22ON0025925,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1642377600000,0028,01,MONDAY,0900,2700,N,SR 17,US 27,0.008,N,27.2858983,-81.3578343,27.4714505,-81.4427771,09030001,0.008,00196,SR 17,,L,S,N,14,04,03,03,02,02,51,1553558400000,17,12.0,01,PAVED,2.0,03,LAWN,3.0,,,0.0,12.0,14800.0,RCI,4.5,2D51,35.0,3,31,1,03,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",09,77,03,06,IMPROPER TURN,00,NOT CODED,"06, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,Y,N,"00, 00, 03, 00",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.471447775,-81.442773298,456254.592594,3038732.150274,C,,ARBM15Q1R2,1686452483000,
3319399,2022248918650,2022,248918650,FHP22ON0098582,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1645920000000,0403,07,SUNDAY,0900,2700,N,SR 70,DESOTO COUNTY LINE,0.5,E,27.2090684,-81.5068998,27.209204,-81.5548151,09060000,0.5,09000,SR 70,,L,S,E,18,03,02,02,01,02,42,1616976000000,04,24.0,01,PAVED,4.0,03,LAWN,10.0,,,0.0,,4400.0,RCI,34.8,,60.0,4,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,1,0,1,0,1,1,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,0,0,0.0,0,0.0,27.20920489,-81.554962936,445041.002523,3009728.657096,C,,ARBM15Q1R2,1686452483000,
3320129,2022249336610,2022,249336610,FHP22ON0313172,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1655769600000,0801,02,TUESDAY,0900,2700,N,US 27,CR 731,0.747,S,27.0557823,-81.3390123,27.0558061,-81.3387725,09010000,1.63,00823,SR 25,US 27,M,M,S,26,02,01,02,01,01,36,1578268800000,04,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,65.0,8600.0,RCI,39.6,,65.0,1,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",33,77,01,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,0,0,0,0,1,0,1,2,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,0,0,0,0.0,0,0.0,27.055602374,-81.338807391,466401.594014,2992638.926337,R,,ARBM15Q1R2,1686452483000,
3320340,2022249379490,2022,249379490,FHP22ON0310826,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1655596800000,2238,07,SUNDAY,0900,2700,N,SR 70,CR 721,0.559,W,27.2361523,-81.0629262,27.2207612,-81.1018196,09060000,28.657,00017,SR 70,,L,1,S,18,03,01,01,01,01,43,1616976000000,04,20.0,02,PAVED WARN,4.0,03,LAWN,3.0,,,0.0,,5500.0,RCI,24.3,,60.0,5,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,10,06,IMPROPER TURN,01,NO CONTRIBUTING ACTION,"06, 01",00,00,00,00,01,2,2,0,0,2,0,2,4,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.220824824,-81.101741978,489925.439733,3010898.098837,C,,ARBM15Q1R2,1686452483000,
3320965,2022249009440,2022,249009440,FHP22ON0202428,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1650585600000,2230,05,FRIDAY,0900,2700,N,US 27,LAKE FRANCIS RD,0.0,,27.3548599,-81.3890899,27.3547937,-81.3888399,09010000,23.386,00234,SR 25,US 27,L,1,N,26,02,02,01,02,01,33,1578268800000,04,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,40.0,21500.0,RCI,17.2,1D0000,65.0,5,31,0,02,05,01,01,01,3,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,15,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,2,1,2,0,2,0,2,3,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,0,0,0,0.0,0,0.0,27.354750995,-81.389040727,461522.939113,3025788.196199,L,,ARBM15Q1R2,1686452483000,
3320986,2022248961800,2022,248961800,FHP22ON0181945,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1649635200000,1932,01,MONDAY,0900,2700,N,SR 70,CR 721,1.48,W,27.2353999,-81.0798999,27.2127678,-81.1138313,09060000,27.736,00629,SR 70,,L,1,W,18,03,01,02,01,02,43,1616976000000,04,20.0,02,PAVED WARN,4.0,03,LAWN,3.0,,,0.0,,5500.0,RCI,24.3,,60.0,2,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",27,77,15,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,Y,N,Y,"00, 02, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.212817583,-81.113753099,488735.284151,3010012.217905,C,,ARBM15Q1R2,1686452483000,
3321660,2022248939430,2022,248939430,FHP22ON0070464,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1644624000000,0236,06,SATURDAY,0900,2700,N,US 98,CR 721,0.016,E,27.362538,-81.0539358,27.3623613,-81.0539542,09110000,24.248,00068,SR 700,US 98,L,S,N,17,02,03,02,01,01,35,1616976000000,04,12.0,01,PAVED,5.0,03,LAWN,6.0,,,0.0,12.0,3600.0,RCI,24.8,6D0000,60.0,4,31,0,03,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,06,STOP SIGN,00,NOT CODED,"06, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",25,77,01,26,RAN OFF ROADWAY,00,NOT CODED,"26, 00",00,00,00,00,01,3,0,3,0,1,0,1,3,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.362349918,-81.053945126,494665.085253,3026571.019064,C,,ARBM15Q1R2,1686452483000,
3322137,2022248885240,2022,248885240,FHP22ON0058685,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1644019200000,1011,06,SATURDAY,0900,2700,N,SR 70,ROBERT MCGEE RD,1.5,W,27.2088131,-81.4792408,27.2087642,-81.4803681,09060000,5.079,00002,SR 70,,L,1,E,18,03,01,03,01,01,42,1616976000000,04,24.0,01,PAVED,4.0,03,LAWN,8.0,,,0.0,,4400.0,RCI,34.8,0D3200,60.0,5,31,1,01,01,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,02,01,25,FAILED TO KEEP IN PROPER LANE,01,NO CONTRIBUTING ACTION,"25, 01",00,00,00,00,01,1,4,1,0,2,0,2,5,N,N,N,N,Y,"00, 00, 00, 04",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,0,0,0,0.0,0,0.0,27.208763501,-81.480472658,452417.83307,3009649.287157,C,,ARBM15Q1R2,1686452483000,
3322138,2022248885290,2022,248885290,FHP22ON0081542,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1645142400000,0835,05,FRIDAY,0900,2700,N,CR 621,SR 700,0.009,S,27.4209814,-81.2071206,27.421613,-81.2072321,09110000,13.856,00063,SR 700,US 98,S,1,S,18,04,03,01,01,01,40,1616976000000,04,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,,4000.0,RCI,22.8,,60.0,1,31,0,03,01,04,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",06,STOP SIGN,01,NO CONTROLS,"06, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,04,04,IMPROPER BACKING,01,NO CONTRIBUTING ACTION,"04, 01",00,00,00,00,01,0,0,0,0,2,0,2,2,N,N,Y,Y,N,"00, 02, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.421611269,-81.20728746,479511.164104,3033151.04037,C,,ARBM15Q1R2,1686452483000,
3322142,2022248885530,2022,248885530,FHP22ON0188672,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1649980800000,1608,05,FRIDAY,0900,2700,N,US 98,LOCKS ACCESS RD,0.072,W,27.3821769,-81.1275187,27.3821144,-81.1273207,09110000,19.472,00654,SR 700,US 98,R,1,W,18,02,01,01,01,01,40,1616976000000,04,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,,3600.0,RCI,24.8,1D0000,60.0,5,31,0,01,01,03,02,01,2,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,02,15,25,FAILED TO KEEP IN PROPER LANE,01,NO CONTRIBUTING ACTION,"25, 01",00,00,00,00,01,3,1,2,0,3,0,3,4,N,N,Y,N,Y,"00, 02, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,0,0,0,0.0,0,0.0,27.382087887,-81.127349274,487407.995586,3028762.578564,C,,ARBM15Q1R2,1686452483000,
3322316,2022249005650,2022,249005650,FHP22ON0116194,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1646697600000,1313,02,TUESDAY,0900,2700,N,US 27,HIGHLANDS BLVD W,0.0,,27.6383401,-81.5226497,27.63851,-81.5225513,09030000,17.31,00306,SR 25,US 27,L,3,E,33,02,02,01,03,01,37,1553558400000,14,36.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,23.0,26500.0,RCI,13.5,,60.0,4,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",04,"TWO-WAY, DIVIDED, POSITIVE MED",06,STOP SIGN,01,NO CONTROLS,"06, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,05,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,2,0,2,0,2,0,2,5,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.638526835,-81.522829044,448423.202039,3057270.352121,L,,ARBM15Q1R2,1686452483000,
3322317,2022249005800,2022,249005800,FHP22ON0143908,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1647907200000,1835,02,TUESDAY,0900,2700,N,SR 70,CR 29,0.0,,27.2083628,-81.2838295,27.2083451,-81.2835252,09060000,17.245,00013,SR 70,,L,1,E,18,03,02,01,03,01,37,1616976000000,04,22.0,01,PAVED,4.0,03,LAWN,4.0,,,0.0,,5500.0,RCI,24.3,,60.0,5,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,02,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,0,3,0,0,2,0,2,4,N,N,Y,Y,N,"00, 02, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.208336468,-81.283526833,471921.790205,3009542.529448,C,,ARBM15Q1R2,1686452483000,
3322575,2022895865480,2022,895865480,FHP22ON0010237,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1641513600000,1502,05,FRIDAY,0900,2700,N,US 27,WHITE POPLAR ST,0.168,N,27.4011897,-81.4164535,27.4011048,-81.4164654,09010000,27.038,00809,SR 25,US 27,R,2,N,23,02,01,01,01,01,33,1578268800000,14,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,38.0,21500.0,RCI,17.2,,65.0,3,31,0,01,01,01,01,01,1,03,03,"TWO-WAY, DIVIDED, UNPROTECTED",03,"TWO-WAY, DIVIDED, UNPROTECTED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,14,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",04,01,02,01,01,1,0,0,0,2,0,2,5,N,Y,N,N,N,"01, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.401099599,-81.416466917,458827.556956,3030930.847633,R,,ARBM15Q1R2,1686452483000,
3324354,2022885786310,2022,885786310,FHP22ON0002838,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1641081600000,2100,07,SUNDAY,0900,2700,N,US 27,SR 66,0.174,S,27.426585,-81.4179429,27.4265946,-81.4176797,09010000,28.796,00039,SR 25,US 27,L,2,S,33,02,01,01,01,01,38,1578268800000,14,36.0,02,PAVED WARN,17.0,03,LAWN,12.0,,,0.0,30.0,21500.0,RCI,17.2,,55.0,3,31,0,01,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",5,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,1,0,0,0,2,0,2,2,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,0,0,0,0.0,0,0.0,27.426597445,-81.417885802,458696.767076,3033755.64913,L,,ARBM15Q1R2,1686452483000,
3326595,2022249627100,2022,249627100,FHP22ON0297943,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1655078400000,0045,01,MONDAY,0900,2700,N,SR 70,PLACID LAKES BLVD,0.0,W,27.2088755,-81.4211166,27.2086704,-81.3968507,09060000,10.217,00616,SR 70,,L,1,W,17,03,01,01,01,01,42,1616976000000,04,12.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,12.0,4400.0,RCI,34.8,,60.0,1,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",05,ANIMAL(S) IN ROADWAY,00,NOT CODED,00,NOT CODED,"05, 00, 00",13,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,0,0,0,0,1,0,1,2,N,N,Y,N,N,"00, 02, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.208673752,-81.396905192,460693.740368,3009610.372852,C,,ARBM15Q1R2,1686452483000,
3327824,2022882825010,2022,882825010,FHP22ON0026276,1,FLORIDA HIGHWAY PATROL,01,09,HIGHLANDS,1642377600000,0945,01,MONDAY,0900,2700,N,US 98,US 27,0.003,E,27.4292903,-81.4178398,27.4291112,-81.4179757,09110000,0.003,00039,SR 700,US 98,L,R,W,15,02,03,01,01,01,28,1616976000000,14,24.0,01,PAVED,5.0,03,LAWN,8.0,,,0.0,,10000.0,RCI,17.5,,45.0,1,31,0,03,01,01,01,01,2,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",07,YIELD SIGN,07,YIELD SIGN,"07, 07",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,05,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,0,0,0,0,2,0,2,3,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.429114928,-81.418107936,458675.74882,3034034.578614,C,,ARBM15Q1R2,1686452483000,
